     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        17,         0,         0,   0.018,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       256,         0,         0,   0.252,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       512,         0,         0,   0.468,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       512,         0,         0,   0.474,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       512,         0,         0,   0.486,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       512,         0,         0,   0.451,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       512,         0,         0,   0.468,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       512,         0,         0,   0.457,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       512,         0,         0,   0.446,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
       512,         0,         0,   0.451,mwpf__d43af78a0a395a59399a7f87fe42bd26fb7bf381f87a26d31acb0a54dce25c06,2f7667c37f551e036ced7b241ad796b8629a73f5378afdcf61eda28d7747a691,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""decoder_version"":""0.2.12+fixmemleak4"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""759c547e7183fb4dbf3e303b09fd891456538ef35edfafede9fd85eaa3cd5ca7"",""sinter_version"":""1.16.dev1761611832"",""stim_version"":""1.16.dev1761611832""}",
