     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
        17,         0,         0,   0.032,mwpf__27cac5a9d63b5310296ad2f389f4539acd5e7fb7f123dc12456c335e8393c788,ed79fc073e9e8e64e12ca9cee3f1b3b09617b06e5f19d423f3dca5e27321c0ec,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.01,""p_erase"":0.01,""r"":7,""run_id"":""85dc4b86326449a5e4d2267937782207589c000366e3fbe70d98bb3f9fb5a333""}",
        17,         0,         0,   0.025,mwpf__cc84687092a659fc65a3ee05269b6b569030e8df60c8f6bb1338aab95b850464,de2559247a63aadd19f6ad89515979a5d4f1397f9e0720615a2b8b2b9f64cc61,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.008,""p_erase"":0.008,""r"":7,""run_id"":""b0127341a48953a855ea3549247068ee7050e7461912fad56a38b1d8708ded61""}",
        17,         0,         0,   0.023,mwpf__3676edfd3705a10bff90f19b109b554244bd8b49a912fddd54112319402e54b2,f5fc0e2830bf34a034cecaa2a86787ee42c5ac7b974e2cca4fce80b4f9d60e16,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.007,""r"":7,""run_id"":""cc23d39f806d6b050b42fdf6523d37ff1ded4115cd9804c1b1173f160297dfb9""}",
       256,         0,         0,   0.469,mwpf__27cac5a9d63b5310296ad2f389f4539acd5e7fb7f123dc12456c335e8393c788,ed79fc073e9e8e64e12ca9cee3f1b3b09617b06e5f19d423f3dca5e27321c0ec,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.01,""p_erase"":0.01,""r"":7,""run_id"":""85dc4b86326449a5e4d2267937782207589c000366e3fbe70d98bb3f9fb5a333""}",
        17,         0,         0,   0.024,mwpf__1e910a951d35ca29afb2c34b691b5fe306a21e8083f7d33bc3372e5c6f1f6fad,78684b5c159637a518946c27031c29f151665890d13381c8608aa6615b2b4aa7,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.0065,""p_erase"":0.0065,""r"":7,""run_id"":""2dbf0f369a61ab19037b084768e1601bc2d15a711cdebadba5827ddd88dd2495""}",
        17,         0,         0,   0.054,mwpf__e55be211afb942b0fbd2d35de5bcacfcde84023924295b50f2ae02bd85c0b579,7fc98505fdd86ed55db4545d56225db279ce60737aeecdec0e990ff91d405ed3,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.015,""p_erase"":0.015,""r"":7,""run_id"":""acdc3549d7b3f20ef13fd9539e517d8487bc2b0a145673bebaddb7b3e0579f70""}",
        17,         0,         0,   0.023,mwpf__4aed23b674076cc15b4dcd1aeb6b0a8db6b52d88acd7d465bf49dfcb9c23e5c2,ade57cc12597f9b057a68161ae03989a950f74466f84fc8640ee0038ac8c8016,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.006,""p_erase"":0.006,""r"":7,""run_id"":""c569d24a00e94715f929354bdbd1860f950e40c56d976da161032d1bf73e9e9d""}",
        17,         0,         0,   0.011,mwpf__b812ea1c944048d52b7ed0223688528ae68a6f16fdf6d6c88cc8f8a6fc9d35bf,27db751210829c9e0cd03776fcc3890987608bbb2891aa96c8a9b6e74280fcbd,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.003,""p_erase"":0.003,""r"":7,""run_id"":""3e7768a46571fd1de5957ad6fb50ce7c500c937939ee9035abc77e8f3db0e162""}",
        17,         0,         0,   0.014,mwpf__c4afa78e50d4bd05ad1f0c114167a16caecf88a4774611fbf3cad944195b6005,33eb410828ea0eb329ef8a7d4ffe6dca8964600f3517f915065fb02130ff52fa,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.004,""p_erase"":0.004,""r"":7,""run_id"":""bc63bb586674bf0943da17e714fe33cb9292304a00c52142dcc0aa98a48fe916""}",
        17,         0,         0,   0.016,mwpf__b6016d819feb2809ffcf636abab514c45d75b03883db9deaeb3212ba16d427f7,17c3525d8e7ed29f6b86b05ef0009c1af731021e045d13d4a382926450c6644c,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":7,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.005,""p_erase"":0.005,""r"":7,""run_id"":""3ff977703ebf3f566a41dac215e2bc8e682579cf7cec84db2f03627fcfabbad2""}",
