     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         1,         0,   0.122,mwpf__eaa79b4f308316e498d1171739cfbc90f3fcb0b738c115e3d41d1327cd9144b7,719989e458f3496f8fdd24fcca9fa53681bca8a43c7b11ffd880096dd585ba15,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.06,""p_erase"":0.06,""r"":9,""run_id"":""46671315e44a637a23252c7759a8707930916c17cf77391ab46ccab87adfabec""}",
        17,         0,         0,   0.055,mwpf__ab43f0544189ccf6d96acb1d2bae6e0a88d548e300cf35f2e62d8e982db3d070,c8fd3c539a66b5693b1aa85000d7f3af2628c1d896a12030f683bfb6ae894c30,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.007,""r"":9,""run_id"":""afd2d1bea34409055a74153634f35b6efd9ed9b105183e8591ec4772c9d800e4""}",
         1,         1,         0,   0.151,mwpf__eaa79b4f308316e498d1171739cfbc90f3fcb0b738c115e3d41d1327cd9144b7,719989e458f3496f8fdd24fcca9fa53681bca8a43c7b11ffd880096dd585ba15,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.06,""p_erase"":0.06,""r"":9,""run_id"":""46671315e44a637a23252c7759a8707930916c17cf77391ab46ccab87adfabec""}",
         4,         3,         0,   0.625,mwpf__eaa79b4f308316e498d1171739cfbc90f3fcb0b738c115e3d41d1327cd9144b7,719989e458f3496f8fdd24fcca9fa53681bca8a43c7b11ffd880096dd585ba15,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.06,""p_erase"":0.06,""r"":9,""run_id"":""46671315e44a637a23252c7759a8707930916c17cf77391ab46ccab87adfabec""}",
         2,         2,         0,   0.277,mwpf__eaa79b4f308316e498d1171739cfbc90f3fcb0b738c115e3d41d1327cd9144b7,719989e458f3496f8fdd24fcca9fa53681bca8a43c7b11ffd880096dd585ba15,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.06,""p_erase"":0.06,""r"":9,""run_id"":""46671315e44a637a23252c7759a8707930916c17cf77391ab46ccab87adfabec""}",
        17,         0,         0,   0.027,mwpf__cb1f78ddca323e7da881322c2c514638835325f85edaed1c5a7800d1e4991599,b84c11b341622e193489a2af59c38e6edba91b56b889d020b166983bab514c12,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.003,""p_erase"":0.003,""r"":9,""run_id"":""efe7c5548b07943d995a96c2060d6be39255a1f992a2a76f4714bdcbfad04986""}",
       128,         0,         0,   0.396,mwpf__ab43f0544189ccf6d96acb1d2bae6e0a88d548e300cf35f2e62d8e982db3d070,c8fd3c539a66b5693b1aa85000d7f3af2628c1d896a12030f683bfb6ae894c30,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.007,""r"":9,""run_id"":""afd2d1bea34409055a74153634f35b6efd9ed9b105183e8591ec4772c9d800e4""}",
        17,         0,         0,   0.073,mwpf__88d84f460c8a02580873db3f6611be4b873fc465b054dc6d6d2dd7f793753e31,efbe11337deaca37d13dcbcd2689118fd8b9da32e007d7cbc210c6bf1aa0dd38,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.009,""p_erase"":0.009,""r"":9,""run_id"":""38d09452ebb2ff3ecc7153e5d90de64e1415b048dd2df4f50bcd6553bab20233""}",
       256,         0,         0,   0.350,mwpf__cb1f78ddca323e7da881322c2c514638835325f85edaed1c5a7800d1e4991599,b84c11b341622e193489a2af59c38e6edba91b56b889d020b166983bab514c12,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.003,""p_erase"":0.003,""r"":9,""run_id"":""efe7c5548b07943d995a96c2060d6be39255a1f992a2a76f4714bdcbfad04986""}",
       128,         0,         0,   0.400,mwpf__ab43f0544189ccf6d96acb1d2bae6e0a88d548e300cf35f2e62d8e982db3d070,c8fd3c539a66b5693b1aa85000d7f3af2628c1d896a12030f683bfb6ae894c30,"{""circuit"":""surface_code:rotated_memory_x"",""cluster_node_limit"":50,""d"":9,""decoder"":""mwpf"",""decoder_type"":""SolverSerialJointSingleHair"",""p"":0.007,""p_erase"":0.007,""r"":9,""run_id"":""afd2d1bea34409055a74153634f35b6efd9ed9b105183e8591ec4772c9d800e4""}",
